id,text,label,confidence
14153063,Higher Educational Institutions Government of India,ORG,(0.9748)
14218556,Ministerio de Ciencia e Innovacion of Spain,ORG,(0.7749)
14218556,ECO2012-32001,ORG,(0.7425)
14218556,Aurora Calderon-Martinez,PER,(0.9987)
14238583,National Natural Science Foundation of China,ORG,(0.9289)
14238583,Grant 61701071,MISC,(0.7287)
14238583,China Post-Doctoral Science Foundation,ORG,(0.9922)
14238583,Grant 2017M621129,MISC,(0.7341)
14238583,Central Universities,ORG,(0.6342)
14238583,Grant DUT16RC,MISC,(0.7395)
14238583,U.S. NSF,ORG,(0.8528)
14238583,Grant CCF 1525904,MISC,(0.6418)
14272613,ESPELMA,ORG,(0.6785)
14272613,Fundacio La Marato de TV3,ORG,(0.8093)
14285679,Canadian Institutes of Health Research,ORG,(0.9834)
14285679,CIHR,ORG,(0.9995)
14285679,LS,ORG,(0.9815)
14285679,CIHR Team Grant,ORG,(0.7787)
14285679,National Institute of Child Health and Human Development,ORG,(0.9807)
14285679,NICHD,ORG,(0.9563)
14285679,SS,ORG,(0.9843)
14285679,RVL,ORG,(0.9973)
14285679,MF,ORG,(0.9947)
14298735,Fundacao para a Ciencia e Tecnologia,ORG,(0.7249)
14298735,FCT,ORG,(0.577)
14298735,MCS,ORG,(0.8169)
14298735,MCS,ORG,(0.9927)
14298735,North Portugal Regional Operational Programme,MISC,(0.7743)
14298735,O Novo Norte,ORG,(0.7866)
14298735,National Strategic Reference Framework,MISC,(0.7176)
14298735,NSRF,ORG,(0.9648)
14298735,European Regional Development Fund,ORG,(0.9909)
14298735,ERDF,ORG,(0.9998)
14298735,EK,ORG,(0.9658)
14298735,MG,ORG,(0.969)
14298735,National Science Centre,ORG,(0.8098)
14298735,Institute of Oceanology,ORG,(0.8839)
14298735,Polish Academy of Sciences,ORG,(0.9865)
14303474,Stephanie Bauer,PER,(0.9993)
14303474,Markus Moessner,PER,(0.9996)
14303474,ProYouth,MISC,(0.4935)
14303474,Masja Ninck Blok,ORG,(0.5995)
14303474,Featback,MISC,(0.687)
14303474,European Commission,ORG,(0.9618)
14303474,Executive Agency for Health and Consumers in the Health Program,ORG,(0.8307)
14323591,National Institute of Dental and Craniofacial Research,ORG,(0.9669)
14323591,SPSS,ORG,(0.5073)
14353487,Utah Department of Health,ORG,(0.9911)
14353487,Centers for Disease Control and Prevention,ORG,(0.998)
14353487,Huntsman Cancer Foundation,ORG,(0.9975)
14353487,Colon Cancer Disease-Oriented Research Team,ORG,(0.9868)
14353487,Huntsman Cancer Institute,ORG,(0.9959)
14353487,National Cancer Institute of the National Institutes of Health,ORG,(0.8703)
14353487,NCATS,ORG,(0.9203)
14353487,NIH,ORG,(0.9701)
14353487,NIH,ORG,(0.9709)
14373630,Natural Sciences and Engineering Research Council of Canada,ORG,(0.9792)
14373630,Canada Research Chairs; Research Council of Norway,ORG,(0.8936)
14373630,Norwegian Environmental Agency,ORG,(0.976)
14415617,National Natural Science Foundation of China,ORG,(0.9734)
14415617,Nos,ORG,(0.9672)
14415617,Heilongjiang Province Outstanding Youth Fund,ORG,(0.8453)
14415617,Chang Jiang Scholar Candidates Program for Provincial Universities in Heilongjiang,ORG,(0.7654)
14415617,Science and Technology Innovative Research Team,ORG,(0.6857)
14415617,Higher Educational Institutions of Heilongjiang Province,ORG,(0.7794)
14415617,Provincial Key Laboratory,ORG,(0.7227)
14452143,Government of Canada,ORG,(0.992)
14452143,Global Affairs Canada,ORG,(0.7833)
14452143,Grant,ORG,(0.6427)
14452143,RISING,ORG,(0.3821)
14452143,Population Council,ORG,(0.8622)
14452143,New York,LOC,(0.9682)
14452143,Population Council,ORG,(0.911)
14452143,Ghana,LOC,(0.9867)
14464506,NCEP-DOE Reanalysis 2,MISC,(0.5772)
14464506,NOAA,ORG,(0.9618)
14464506,OAR,ORG,(0.9126)
14464506,ESRL PSD,ORG,(0.9133)
14464506,Boulder,LOC,(0.9987)
14464506,Colorado,LOC,(0.9961)
14464506,USA,LOC,(0.9999)
14464506,Cayley Geffen,PER,(0.8042)
14464506,MGR,ORG,(0.9891)
14464506,WJS,ORG,(0.9961)
14464506,BAB,ORG,(0.9877)
14464506,RRR,ORG,(0.9979)
14464506,SAT,ORG,(0.9974)
14464506,SJB,ORG,(0.9935)
14464506,National Science Foundation,ORG,(0.9621)
14464506,TL,ORG,(0.546)
14464506,Department of Environmental Affairs,ORG,(0.9894)
14464506,DEA,ORG,(1.0)
14464506,"Department of Agriculture, Forestry and Fisheries",ORG,(0.969)
14464506,DAFF,ORG,(0.9999)
14464506,South Africa,LOC,(0.9922)
14470498,R01-AA018026,ORG,(0.6265)
14470498,LPS,ORG,(0.9373)
14470498,NIAAA,ORG,(0.9995)
14473054,National Natural Science Foundation of China,ORG,(0.9895)
14473054,Nos,ORG,(0.9586)
14473054,National High Technology Research and Development Program of China,ORG,(0.8684)
14502013,Canadian Institutes of Health Research,ORG,(0.9495)
14502013,Nova Scotia Health Research Foundation,ORG,(0.981)
14502013,Dalhousie Clinical Research Scholarship,ORG,(0.9171)
14502013,T. Hajek,PER,(0.7321)
14502013,Slaney,PER,(0.9396)
14502013,J. Garnham,PER,(0.9967)
14502013,C. McParland,PER,(0.9955)
14505979,Labex MS2T,MISC,(0.6957)
14505979,French Government,ORG,(0.752)
14505979,National Agency for Research,ORG,(0.9765)
14505979,ANR,ORG,(0.9603)
14505979,French government,ORG,(0.7713)
14505979,French National Research Agency,ORG,(0.9882)
14505979,ANR,ORG,(1.0)
14523957,Marian Smoluchowski Cracow Scientific Consortium,ORG,(0.7123)
14523957,National Centre of Research and Development,ORG,(0.945)
14533804,The Danish Maritime Fund,ORG,(0.9776)
14533804,Den Danske Maritime Fond,ORG,(0.9862)
14533804,RIOS,ORG,(0.6505)
14533804,M. Kashiwagi,PER,(0.9509)
14533804,Department of Naval Architecture & Ocean Engineering Osaka University,ORG,(0.9433)
14533804,H. Iwashita,PER,(0.9464)
14533804,William D. Henshaw,PER,(0.9993)
14533804,Department of Mathematical Sciences,ORG,(0.9832)
14533804,Rensselaer Polytechnic Institute,ORG,(0.9936)
14534416,Kurganskii,PER,(0.9182)
14534416,Russian Science Foundation,ORG,(0.9338)
14551334,ASSEMBLE,ORG,(0.7377)
14551334,Association of European Marine biological Laboratories,ORG,(0.8731)
14551334,European,MISC,(0.7063)
14551334,Interuniversity Institute for Marine Science,ORG,(0.9771)
14551334,IUI,ORG,(0.9978)
14551334,Israel,LOC,(0.9547)
14551334,Observatory Oceanologique de Villefranche sur Mer,ORG,(0.7247)
14551334,obs-vlfr,LOC,(0.9851)
14551334,France,LOC,(1.0)
14551334,Simon Berkowicz,PER,(0.9999)
14551334,Keren Zandbak,PER,(0.9765)
14551334,Yeala Shaked,PER,(0.9749)
14551334,IUI,ORG,(0.8852)
14551334,John Dolan,PER,(0.9996)
14551334,Fabien Lombard,PER,(0.995)
14551334,Sophie Marro,PER,(0.999)
14551334,Ian Probert,PER,(0.9997)
14551334,Estelle Bigeard,PER,(0.9974)
14551334,Eva Bucciarelli,PER,(0.8575)
14551334,LEMAR,ORG,(0.9982)
14551334,Brest,LOC,(0.628)
14551334,France,LOC,(0.9999)
14551334,DMSP,ORG,(0.7687)
14551334,Cliff Law,PER,(0.6349)
14551334,Binational Science Foundation,ORG,(0.7808)
14551334,R.S.,ORG,(0.6493)
14551334,Spanish Ministry of Science and Innovation,ORG,(0.8863)
14551334,A.G.R.,MISC,(0.4944)
14551334,Region Bretagne,ORG,(0.8373)
14551334,National Institution for Water and Atmospheric research,ORG,(0.9748)
14551334,NIWA,ORG,(0.9989)
14551334,New Zealand,LOC,(0.9408)
14551334,UMPC Emergence program,MISC,(0.7459)
14551334,SNF Seastar,ORG,(0.8354)
14551334,LP,ORG,(0.9011)
14551334,Swiss National Science Foundation,ORG,(0.8599)
14569596,Korea Healthcare Technology R&D Project,ORG,(0.9485)
14569596,Ministry of Health and Welfare,ORG,(0.8701)
14569596,Republic of Korea,ORG,(0.9423)
14623081,Zhenzhen Wang,PER,(0.999)
14623081,Suhan Jiang,PER,(0.9966)
14623081,Daibo Liu,PER,(0.9988)
14623081,Yu Xiang,PER,(0.9954)
14623081,MoE-CMCC,ORG,(0.9574)
14623081,Ministry of Education of China,ORG,(0.9689)
14623081,China Mobile Communications Corporation,ORG,(0.9543)
14623081,Joint Science Fund,ORG,(0.77)
14626241,Meihui Wu,PER,(0.9918)
14626241,Huixin Ye,PER,(0.975)
14626241,Yaya Yang,PER,(0.9948)
14626241,National Key Technologies R & D Program of China,ORG,(0.9321)
14631497,Research Grants Council,ORG,(0.8613)
14631497,RGC,ORG,(1.0)
14631497,Hong Kong,LOC,(0.9871)
14631497,General Research Fund,ORG,(0.8223)
14631497,GRF,ORG,(0.9864)
14650217,National Museum of Namibia,ORG,(0.973)
14650217,Emma Imalwa,PER,(0.855)
14650217,Ralf Vogelsang,PER,(0.9929)
14650217,Apollo 11,MISC,(0.7126)
14650217,Gereth Angelbeck,PER,(0.9945)
14650217,Isabelle Parsons,PER,(0.9935)
14650217,Shannon Perucatti,PER,(0.9932)
14650217,African Origins Platform Grant,MISC,(0.7719)
14650217,Lombard,ORG,(0.6616)
14650217,National Research Foundation of South Africa,ORG,(0.8956)
14650217,Hogberg,ORG,(0.8879)
14650217,Swedish Research Council,ORG,(0.9882)
14660035,National Natural Science Foundation of China,ORG,(0.9707)
14660035,State Grid Scientific and Technology Project,ORG,(0.992)
14660035,Fundamental Research Funds for the Central Universities,ORG,(0.7057)
14689820,Office of Naval Research,ORG,(0.9834)
14695510,National Key Technology R&D Program of China,ORG,(0.9345)
14695510,Scientific and Technological Planning Project of Guangdong Province,ORG,(0.802)
14695510,Guangdong Key Marine Technology R&D Program,ORG,(0.7014)
14706006,EPSRC,ORG,(0.9828)
14706006,ESRC,ORG,(0.8153)
14723301,Natural Science Foundation of China,ORG,(0.8919)
14727665,International Association of Maritime Universities,ORG,(0.954)
14727665,China Postdoctoral Science Foundation,ORG,(0.9921)
14727665,Natural Science Foundation of China,ORG,(0.9361)
14727665,Military Commission Equipment for the 13th Five-Year Field Fund Project,ORG,(0.7594)
14727665,Dalian Outstanding Young Science and Technology Talents Foundation,ORG,(0.9945)
14727665,Natural Science Foundation of Liaoning Province,ORG,(0.835)
14727665,Science and Technology Research Program of Liaoning,ORG,(0.8996)
14727665,Grant L2014213,MISC,(0.7179)
14727665,Dalian Science and Technology Project,ORG,(0.9802)
14727665,Central Universities 3132018144,MISC,(0.6164)
14727665,Dalian High-level Innovative Talent Project,MISC,(0.707)
14745207,National Institutes of Health,ORG,(0.9975)
14746344,European Commission,ORG,(0.9581)
14746344,Erasmus,MISC,(0.8427)
14792644,National Basic Research Program of China,ORG,(0.6189)
14792644,Natural Science Foundation of China,ORG,(0.7038)
14825418,Tufts University,ORG,(0.9458)
14825418,Feed the Future Policy Impact Study Consortium,ORG,(0.5273)
14825418,Rutgers University,ORG,(0.9823)
14825418,USDA Cooperative Agreement #TA-CA-15-008,MISC,(0.7314)
14825418,Feed the Future Innovation Lab for Nutrition,MISC,(0.7526)
14825418,USAID,ORG,(0.8884)
14825418,AID-OAA-L-100006,MISC,(0.9486)
14825418,Global Nutrition and Policy Consortium,ORG,(0.7917)
14825418,Bill and Melinda Gates Foundation,ORG,(0.9958)
14825418,International Food Policy Research Institute,ORG,(0.9952)
14825418,IFPRI,ORG,(0.9996)
14825418,Advancing Research on Nutrition and Agriculture,ORG,(0.8215)
14825418,AReNA,ORG,(0.9998)
14825418,Bill and Melinda Gates Foundation,ORG,(0.9949)
14825418,Will Martin,PER,(0.9894)
14825418,David Just,PER,(0.9993)
14825418,Jim Oehmke,PER,(0.9998)
14825418,Carl Pray,PER,(0.9981)
14825418,Robert Paarlberg,PER,(0.9987)
14825418,ICAE,ORG,(0.9975)
14825418,Rutgers University,ORG,(0.9964)
14825418,Harvard University,ORG,(0.9968)
14864670,Criminology Research Grant CRG29,MISC,(0.674)
14883777,Israeli National Institute for Health Policy and Health Services Research,ORG,(0.9436)
14883777,Nakash,PER,(0.726)
14891474,National Natural Science Foundation of China,ORG,(0.9684)
14891474,Grant Nos.,ORG,(0.8533)
14892212,"Department of Agriculture, Food and the Marine",ORG,(0.8652)
14892212,Ireland,LOC,(0.6809)
14892212,Research Stimulus Fund,ORG,(0.8687)
14892212,RSF,ORG,(0.9986)
14910223,National Natural Science Foundation of China,ORG,(0.9926)
14910223,NO,ORG,(0.9947)
14910223,Scientific Research Fund of Hunan Provincial Education Department,ORG,(0.8224)
14910223,NSERC Canada,ORG,(0.8763)
14953736,FARB 2012 Grant,ORG,(0.7961)
14953736,Finanziamenti di Ateneo alla ricerca di base,ORG,(0.8237)
14953736,University of Bologna,ORG,(0.9609)
14953736,RFBO120993,ORG,(0.4259)
14953736,Fondo per gli Investimenti della Ricerca di Base-Futuro,ORG,(0.8885)
14953736,Ricerca,ORG,(0.4464)
14953736,"Italian Ministry of Education, Universities and Research",ORG,(0.7559)
14955256,Neelja Singhal,PER,(0.9997)
14955256,ICMR-SRF,MISC,(0.775)
14955256,R.K.,MISC,(0.6881)
14955256,UGC-SRF,ORG,(0.7672)
15000110,Brian L. Allman,PER,(0.9984)
15000110,NIH,ORG,(0.9268)
15000110,NS,ORG,(0.581)
15050258,National Key Technologies Research & Development Program,ORG,(0.902)
15050258,National Science Foundation of China,ORG,(0.9811)
15050258,Hubei Natural Science Foundation,ORG,(0.9947)
15050258,Hong Kong Scholar Program,MISC,(0.811)
15064808,German Federal Ministry for Eduction and Research,ORG,(0.9132)
15064808,BMBF,ORG,(0.9996)
15064808,HighPerMeshes,MISC,(0.5872)
15082264,Mexican National Science and Technology Council,ORG,(0.9898)
15082264,CONACYT,ORG,(0.9997)
15082264,Grant 250611,MISC,(0.6283)
15086033,Ana Carmen Duran,PER,(0.9892)
15086033,Matias Hidalgo-Sanchez,PER,(0.998)
15086033,Maria Salud Holguin-Arevalo,PER,(0.9979)
15086033,Manuel Ramirez,PER,(0.9996)
15086033,Nikon Eclipse E600,MISC,(0.9248)
15086033,R. B. E.,PER,(0.9754)
15086033,Junta de Extremadura,ORG,(0.7598)
15086033,Spanish Ministerio de Ciencia y Tecnologia,ORG,(0.8051)
15086033,Junta de Extremadura,ORG,(0.931)
15088502,Growing Up in Australia: The Longitudinal Study of Australian Children,MISC,(0.842)
15088502,LSAC,ORG,(0.9935)
15088502,LSAC,ORG,(0.7682)
15088502,Department of Social Services,ORG,(0.9919)
15088502,DSS,ORG,(1.0)
15088502,Australian institute of Family Studies,ORG,(0.968)
15088502,AIFS,ORG,(0.9999)
15088502,Australian Bureau of Statistics,ORG,(0.9976)
15088502,ABS,ORG,(0.9994)
15088502,DSS,ORG,(0.9481)
15088502,AIFS,ORG,(0.6002)
15088502,ABS,ORG,(0.8743)
15088502,ARC Discovery Project DP130102488 Being,MISC,(0.8064)
15088502,Barrett & Welch,ORG,(0.9289)
15102234,China,LOC,(0.9838)
15102234,National Natural Science Foundation of China,ORG,(0.9802)
15102234,Aoshan Program,ORG,(0.614)
15102234,Pilot National Laboratory for Marine Science and Technology,ORG,(0.9863)
15102234,Qingdao,ORG,(0.95)
15102234,H. Y.,PER,(0.534)
15102234,Chinese Scholarship Council,ORG,(0.9801)
15102234,ECCO2,MISC,(0.9796)
15102234,AVISO,MISC,(0.8292)
15102234,URL,ORG,(0.4058)
15102234,Ru Chen,PER,(0.8568)
15135912,National Natural Science Foundation of China,ORG,(0.9683)
15135912,Zhejiang Provincial Natural Science Foundation of China,ORG,(0.9461)
15135912,LY13F030012,MISC,(0.4427)
15143536,CODESP,ORG,(0.9408)
15143536,Port Authority of Santos,ORG,(0.9454)
15143536,Jose Alex Botelho de Oliva,PER,(0.9979)
15143536,Geraldes,PER,(0.7469)
15143536,Zenith Consultores Maritimos,ORG,(0.8658)
15143536,Celso Pupo Pesce,PER,(0.8797)
15143536,National Council for Scientific and Technological Development,ORG,(0.9834)
15156409,PIP CONICET 2013,MISC,(0.596)
15156409,PICT,ORG,(0.9348)
15157700,"Ministry of Health, Labor and Welfare of Japan",ORG,(0.9736)
15157700,Grant Number: H29-Seisaku-Shitei-010,ORG,(0.8185)
15157700,Japan Society for the Promotion of Science,ORG,(0.9943)
15186644,SJK,ORG,(0.8872)
15186644,NH&MRC Peter Doherty Fellowship,ORG,(0.6881)
15186644,NH&RMC,ORG,(0.9179)
15186644,NH&MRC,ORG,(0.6127)
15197300,National Natural Science Foundation of China,ORG,(0.9798)
15197300,National High Technology Research and Development Program of China,ORG,(0.9789)
15197300,Science and Technology Development Planning of Jilin Province,ORG,(0.9086)
15197300,Doctoral Fund of Ministry of Education of China,ORG,(0.8847)
15197300,New Century Excellent Talents in University,ORG,(0.5939)
15219471,Shenzhen Basic Research Project JCYJ20170815161054349,ORG,(0.8391)
15219471,National Natural Science Foundation of China,ORG,(0.87)
15248024,Boise Trust Fund,ORG,(0.994)
15248024,Calleva Foundation,ORG,(0.9705)
15248024,Royal Society,ORG,(0.8069)
15248024,Aix Marseille University,ORG,(0.8192)
15248024,European Research Council,ORG,(0.9967)
15248024,ERC,ORG,(0.9997)
15248024,Peter Berridge,PER,(0.9999)
15248024,Paul Berridge,PER,(1.0)
15248024,Ian Cartwright,PER,(1.0)
15248024,Simon Collcutt,PER,(1.0)
15248024,Mathieu Coulon,PER,(1.0)
15248024,Alison Freyne,PER,(1.0)
15248024,Michael Haslam,PER,(1.0)
15248024,Julius Koll,PER,(0.9997)
15248024,Alison Roberts,PER,(0.9999)
15248689,Education Research Funding Programme,ORG,(0.886)
15248689,National Institute of Education,ORG,(0.9656)
15248689,Nanyang Technological University,ORG,(0.9908)
15248689,Singapore,LOC,(0.9663)
15248689,NIE,ORG,(0.4958)
15271574,National Science Foundation of China,ORG,(0.9681)
15281479,University of Minnesota,ORG,(0.9938)
15281479,LEND,ORG,(0.9955)
15281479,Maternal and Child Health Bureau,ORG,(0.9132)
15281479,MCHB,ORG,(0.9999)
15281479,U.S. Department of Health and Human Services,ORG,(0.9844)
15281479,Minnesota Department of Health,ORG,(0.9938)
15281479,MDH,ORG,(1.0)
15281479,Early Childhood Comprehensive Systems,MISC,(0.5364)
15281479,ECCS,ORG,(0.9622)
15281479,MDH,ORG,(0.9896)
15281479,Health Resources and Services Administration,ORG,(0.9783)
15281479,HRSA,ORG,(0.9998)
15281479,U.S. Department of Health and Human Services,ORG,(0.981)
15281479,HHS,ORG,(0.9978)
15285799,Natural Sciences and Engineering Research Council of Canada,ORG,(0.9901)
15285799,Trojan Technologies,ORG,(0.9924)
15285799,Strategic Cooperative Education Incentive Program,ORG,(0.6044)
15285799,Nova Scotia,ORG,(0.7239)
15285799,Trojan Technologies,ORG,(0.9879)
15300778,AHRC,ORG,(0.9499)
15300778,Rethinking the Senses Grant,MISC,(0.8918)
15387494,National Institute on Drug Abuse,ORG,(0.9902)
15387494,DA017949 TG,ORG,(0.6026)
15411910,Department of Science and Technology,ORG,(0.9908)
15411910,TSDP,ORG,(1.0)
15411910,Ministry of Science and Technology,ORG,(0.9111)
15411910,Government of India,ORG,(0.8239)
15411910,Karunya Institute of Technology and Sciences,ORG,(0.9946)
15411910,India,LOC,(0.9725)
15439568,European Research Council Grant,ORG,(0.9806)
15439568,DSS,ORG,(0.9976)
15439568,UCL Graduate School Bridging Fund,ORG,(0.7531)
15439568,Royal Society Wolfson Research Merit Award,MISC,(0.71)
15441877,National Natural Science Foundation of China,ORG,(0.9757)
15441877,NSFC,ORG,(1.0)
15441877,Tencent Project,ORG,(0.7586)
15468811,NSFC Zhejiang Joint Fund for the Integration of Industrialization and Informatizaton,ORG,(0.7813)
15468811,Zhejiang Basic Public Welfare Research Project,ORG,(0.977)
15468811,Major Project and Key S&T Program of Ningbo,MISC,(0.6549)
15479616,Agricultural and Food Research Initiative,ORG,(0.9301)
15479616,National Food and Agriculture Institute,ORG,(0.9858)
15479616,USDA,ORG,(0.9979)
15479616,Sophia Berto Villas-Boas,PER,(0.9966)
15479616,Andrew Rhodes,PER,(0.9999)
15479616,Howard Smith,PER,(0.9999)
15479616,Celine Bonnet,PER,(0.9998)
15479616,Zohra Bouamra-Mechemache,PER,(0.9996)
15480082,National Natural Science Foundation of China,ORG,(0.9383)
15480082,Grant No.51776155,ORG,(0.7759)
15480082,Central Universities,ORG,(0.7909)
15502941,Deutsche Forschungsgemeinschaft,ORG,(0.7733)
15502941,CRC 649,MISC,(0.7631)
15502941,Humboldt-Universitat zu Berlin,ORG,(0.534)
15512880,North Portugal Regional Operational Programme,MISC,(0.7674)
15512880,NORTE 2020,MISC,(0.7925)
15512880,PORTUGAL 2020 Partnership Agreement,MISC,(0.8254)
15512880,European Regional Development Fund,ORG,(0.9777)
15512880,ERDF,ORG,(0.9998)
15512880,Fundacao para a Ciencia e a Tecnologia,ORG,(0.5908)
15512880,FCT,ORG,(0.5301)
15530323,NSFC,ORG,(0.9975)
15530323,NSF,ORG,(0.8874)
15530323,jiangsu,LOC,(0.4666)
15530323,Key Lab of Information Network Security of Ministry of Public Security,ORG,(0.8837)
15544845,Matthias Doepke,PER,(0.9999)
15544845,Roger Farmer,PER,(0.9998)
15544845,Junichi Fujimoto,PER,(0.9995)
15544845,Hanno Lustig,PER,(0.9987)
15544845,Lee Ohanian,PER,(0.9992)
15544845,Hajime Tomura,PER,(0.9989)
15544845,Pierre-Olivier Weill,PER,(0.9886)
15544845,GRIPS,ORG,(0.7555)
15544845,Tohoku University,ORG,(0.9972)
15544845,National Taiwan University,ORG,(0.9911)
15544845,Waseda University,ORG,(0.9957)
15544845,Nagoya University,ORG,(0.9948)
15544845,"Taipei International Conference on Growth, Trade and Dynamics",ORG,(0.9341)
15544845,DSGE Conference,ORG,(0.5807)
15544845,Southern Economic Association Conference,ORG,(0.8701)
15544845,CEANA Conference,ORG,(0.9277)
15544845,Japan Society for the Promotion of Science,ORG,(0.9954)
15562148,Jangsu Natural Science Foundation,ORG,(0.9982)
15562148,BK20150711,ORG,(0.4936)
15562148,Xi Chen,PER,(0.7596)
15562148,Kefeng Mao,PER,(0.7069)
15562148,Jiangsu Natural Science Foundation,ORG,(0.9964)
15562148,Grant No. BK20150711,ORG,(0.4411)
15562148,National Science Foundation of China,ORG,(0.923)
15578545,NIH,ORG,(0.4975)
15599004,RUDN University Program,ORG,(0.8833)
15605498,Russian Federation,LOC,(0.3447)
15605498,Council on Grants,ORG,(0.7879)
15605498,HIII,ORG,(0.6207)
15615212,National Institute of Mental Health Grant,ORG,(0.8795)
15615212,"National Institute of Mental Health, Substance Abuse and Mental Health Services Administration",ORG,(0.9298)
15615212,Centers for Disease Control,ORG,(0.9381)
15708882,National Key Basic Research Program of China,ORG,(0.9178)
15708882,Grant No. 2014CB046400,MISC,(0.6664)
15708882,Natural Science Foundation of China,ORG,(0.8798)
15721522,Azlyna Senawi,PER,(0.9811)
15721522,Ministry of Higher Education Malaysia,ORG,(0.9002)
15721522,Engineering and Physical Sciences Research Council,ORG,(0.7875)
15721522,EPSRC,ORG,(0.9997)
15721522,Grant EP,MISC,(0.6885)
15721522,Platform Grant EP,MISC,(0.7554)
15721522,EU Horizon 2020 Research and Innovation Action Framework Programme,MISC,(0.8699)
15721522,Grant No 637302,MISC,(0.7639)
15741953,AH,ORG,(0.6211)
15741953,British Heat Foundation,ORG,(0.8793)
15741953,UCL,ORG,(0.872)
15741953,Cancer Research UK,ORG,(0.9853)
15741953,CRUK,ORG,(0.996)
15741953,RW,ORG,(0.7495)
15741953,Cancer Research UK,ORG,(0.9778)
15741953,Global Research Awards,MISC,(0.7353)
15741953,Nicotine Dependence,MISC,(0.8205)
15741953,Pfizer,ORG,(0.999)
15741953,Tobias Raupach,PER,(0.9991)
15756438,NSF of Jiangsu For Distinguished Young Scientist,ORG,(0.6662)
15756438,NSFC,ORG,(0.9784)
15756438,Nos,ORG,(0.3665)
15756438,China National Funds for Distinguished Young Scientists,ORG,(0.8378)
15756438,Key Research Program of Frontier Sciences,ORG,(0.7807)
15756438,CAS,ORG,(0.3897)
15756438,NSF CNS,ORG,(0.503)
15769684,Scott Gilpatric,PER,(0.9996)
15769684,Chris Knittel,PER,(0.9998)
15769684,University of Kentucky,ORG,(0.9985)
15769684,AERE,ORG,(0.8856)
15769684,EAERE,ORG,(0.898)
15769684,Institute for Policy Integrity,ORG,(0.9144)
15769684,NYU,ORG,(0.6182)
15769684,Michael Livermore,PER,(0.9994)
15769684,Howard Kunreuther,PER,(0.9973)
15769684,Alfred P. Sloan Foundation,ORG,(0.8343)
15773936,U.S. National Science Foundation,ORG,(0.9164)
15773936,Coastal SEES,ORG,(0.5571)
15773936,Sediment Dynamics Lab,ORG,(0.8034)
15773936,Department of Oceanography and Coastal Sciences of Louisiana State University,ORG,(0.8751)
15773936,Coastal Studies Institute,ORG,(0.9454)
15773936,Louisiana State University,ORG,(0.8857)
15773936,Courtney Elliton,PER,(0.9987)
15773936,Haifei Yang,PER,(0.9997)
15782784,National Cancer Institute,ORG,(0.9981)
15806797,National Institute of Health Grants,ORG,(0.9084)
15806797,HD-28413,MISC,(0.5895)
15806797,HD-40967,MISC,(0.7889)
15806797,HD-50662,MISC,(0.9331)
15806797,HD-65823,MISC,(0.898)
15806797,Conte Center,ORG,(0.7418)
15806797,Laura Glynn,PER,(0.9991)
15806797,Elysia Davis,PER,(0.9888)
15806797,Claudia Buss,PER,(0.9585)
15806797,Mariann Howland,PER,(0.9987)
15806797,Cheryl Crippen,PER,(0.9999)
15806797,Carol Holliday,PER,(0.9997)
15806797,Quetzal Class,PER,(0.7312)
15806797,Christina Canino Brown,PER,(0.9974)
15806797,Megan Faulkner,PER,(0.9994)
15806797,Kendra Leak,PER,(0.9944)
15806797,Amanda Appel,PER,(0.9994)
15806797,Kevin Head,PER,(0.9996)
15806797,Abba Kastin,PER,(0.9947)
15814880,U12-R-024JL,ORG,(0.7815)
15814880,Si-Lu Chen,PER,(0.9682)
15814880,NSFC Grant,ORG,(0.9332)
15824926,Marco Francesconi,PER,(0.9995)
15824926,European Society for Population Economics,ORG,(0.8423)
15824926,Research Council of Norway,ORG,(0.9035)
15824926,Centres of Excellence Scheme,MISC,(0.5935)
15824926,NORFACE-DIAL,ORG,(0.6815)
15845081,Scientific Research Computing Center,ORG,(0.8981)
15845081,Moscow State University,ORG,(0.9889)
15845081,Russian Foundation for Basic Research,ORG,(0.9026)
15845081,Seventh Framework Program of the European Community,MISC,(0.696)
15845081,Academy of Finland,ORG,(0.9294)
15845081,Centre for Excellence,ORG,(0.5586)
15854513,Yujie Zhan,PER,(0.9933)
15854513,Social Sciences and Humanities Research Council,ORG,(0.9511)
15854513,SSHRC,ORG,(0.9995)
15854513,Insight Development Grant,ORG,(0.8349)
15854513,Canada,LOC,(0.9932)
15854513,National Natural Science Foundation of China,ORG,(0.9715)
15855610,National Natural Science Foundation Program of China,ORG,(0.8831)
15855610,Grant 61271250,MISC,(0.6919)
15855610,Grant 61571460,MISC,(0.7493)
15860435,National Natural Science Foundation of China,ORG,(0.92)
15860435,Grant 51605403,MISC,(0.7015)
15860435,Natural Science Foundation of Guangdong Province,ORG,(0.8624)
15860435,China,LOC,(0.9999)
15860435,Grant 2015A030310010,MISC,(0.7129)
15860435,Natural Science Foundation of Fujian Province,ORG,(0.7689)
15860435,China,LOC,(0.9999)
15860435,Grant 2016J01012,MISC,(0.6976)
15860435,Natural Science Foundation of Shaanxi Province of China,ORG,(0.7564)
15860435,Grant 2018JQ5106,MISC,(0.7672)
15860435,CAST-BISEE Innovation Fund,ORG,(0.6252)
15871235,Health Labour Sciences Research,ORG,(0.7433)
15873673,National Natural Science Foundation of China,ORG,(0.9828)
15917242,Guillaume Cheikbossian,PER,(0.9997)
15917242,Philippe Mahenc,PER,(0.995)
